Name,Market,Total Funding (USD),Status,Country Code,City,Funding Rounds,Founded At,Founded Quarter,First Funding At,Last Funding At,Seed,Venture,Angel,Grant,Round A,Round B,Round C,Round D,Round E,Startup Age,Funding Duration Days,Funding Velocity,Rounds per Year,Continent,Market Group,Total Debt (USD),Total Equity (USD)
Gasngo, Hardware + Software ,12000000.0,operating,ISR,Petah Tiqva,1.0,2005-01-01,2005-Q1,2013-05-27,2013-05-27,0.0,12000000.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0.0,20,0,inf,0.047619047619047616,Asia,Software & IT,0.0,0.0
GATe Technology, Clean Energy ,3500000.0,closed,VNM,Ho Chi Minh City,1.0,2007-07-01,2007-Q3,2011-04-21,2011-04-21,0.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,inf,0.05263157894736842,Asia,Other,0.0,0.0
Gatekeeper System, Hardware + Software ,2000000.0,operating,USA,Irvine,1.0,1997-01-01,1997-Q1,2008-06-30,2008-06-30,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,inf,0.034482758620689655,North America,Software & IT,0.0,0.0
GateRocket, Health Care ,6230757.0,operating,USA,Bedford,4.0,2003-01-01,2003-Q1,2006-08-15,2009-12-16,0.0,6230757.0,0.0,0.0,6230757.0,0.0,0.0,0.0,0.0,22,1219,5111.3675143560295,0.17391304347826086,North America,Health & Biotech,0.0,0.0
Gatheredtable, Technology ,3150000.0,operating,USA,Seattle,2.0,2013-01-01,2013-Q1,2013-12-11,2014-06-10,2000000.0,1150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,181,17403.31491712707,0.15384615384615385,North America,High Tech,0.0,0.0
Gati Infrastructure, Clean Technology ,43000000.0,operating,IND,Secunderabad,1.0,2003-01-01,2003-Q1,2013-06-28,2013-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,inf,0.043478260869565216,Asia,High Tech,0.0,43000000.0
GATR Technologies, Software ,2000000.0,operating,USA,Huntsville,1.0,2004-06-18,2004-Q2,2008-03-01,2008-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,inf,0.045454545454545456,North America,Software & IT,0.0,0.0
Gauss Surgical, Medical ,6925997.0,operating,USA,Los Altos,5.0,2011-01-01,2011-Q1,2011-12-20,2014-10-30,2226000.0,4699997.0,0.0,0.0,3200000.0,0.0,0.0,0.0,0.0,14,1045,6627.748325358852,0.3333333333333333,North America,Health & Biotech,0.0,0.0
GBooking, Information Technology ,1300000.0,operating,ISR,Haifa,3.0,2011-01-01,2011-Q1,2012-03-01,2013-08-19,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,536,2425.373134328358,0.2,Asia,High Tech,200000.0,0.0
GC-Rise Pharmaceutical, Medical Devices ,15000000.0,operating,CHN,Chaoyang,1.0,2008-01-01,2008-Q1,2014-09-02,2014-09-02,0.0,15000000.0,0.0,0.0,0.0,15000000.0,0.0,0.0,0.0,17,0,inf,0.05555555555555555,Asia,Hardware & Electronics,0.0,0.0
Gear6, Databases ,20000000.0,acquired,USA,Mountain View,2.0,2006-08-01,2006-Q3,2006-07-11,2008-03-26,0.0,20000000.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,19,624,32051.28205128205,0.1,North America,Software & IT,0.0,0.0
Gearbox Software, Software ,16000.0,operating,USA,Plano,1.0,1999-02-01,1999-Q1,2013-11-12,2013-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,inf,0.037037037037037035,North America,Software & IT,0.0,0.0
Gecko, Hardware + Software ,50000.0,operating,IND,Bangalore,1.0,2007-01-01,2007-Q1,2013-10-11,2013-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,inf,0.05263157894736842,Asia,Software & IT,0.0,0.0
Gecko Audio, Software ,3000000.0,closed,USA,Palo Alto,1.0,2006-01-01,2006-Q1,2006-11-01,2006-11-01,0.0,3000000.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,19,0,inf,0.05,North America,Software & IT,0.0,0.0
Gecko Biomedical, Biotechnology ,11000000.0,operating,FRA,Paris,1.0,2013-01-01,2013-Q1,2013-12-09,2013-12-09,0.0,11000000.0,0.0,0.0,11000000.0,0.0,0.0,0.0,0.0,12,0,inf,0.07692307692307693,Europe,Health & Biotech,0.0,0.0
Geckoboard, Web Development ,1800000.0,operating,GBR,London,2.0,2010-01-01,2010-Q1,2011-01-01,2012-09-28,300000.0,1500000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,15,636,2830.188679245283,0.125,Europe,Other,0.0,0.0
GELI, Software ,995000.0,operating,USA,San Francisco,2.0,2010-02-15,2010-Q1,2013-07-12,2014-07-01,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,354,2810.7344632768363,0.125,North America,Software & IT,745000.0,0.0
Gema, Biotechnology ,2665127.0,operating,USA,Ann Arbor,1.0,2005-01-01,2005-Q1,2013-03-27,2013-03-27,0.0,2665127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,inf,0.047619047619047616,North America,Health & Biotech,0.0,0.0
Gemidis, Hardware + Software ,8080000.0,operating,BEL,Bel,1.0,2004-08-01,2004-Q3,2006-03-27,2006-03-27,0.0,8080000.0,0.0,0.0,0.0,0.0,8080000.0,0.0,0.0,21,0,inf,0.045454545454545456,Europe,Software & IT,0.0,0.0
Gemin X Pharmaceuticals, Biotechnology ,71259078.0,acquired,CAN,MontrÈal,4.0,1998-01-01,1998-Q1,2008-07-03,2010-08-24,0.0,62000000.0,0.0,0.0,0.0,0.0,38000000.0,16000000.0,8000000.0,27,782,91124.14066496164,0.14285714285714285,North America,Health & Biotech,9259078.0,0.0
Gemmus Pharma, Biotechnology ,5100000.0,,USA,San Francisco,2.0,2007-01-01,2007-Q1,2012-06-28,2014-05-13,0.0,5100000.0,0.0,0.0,1800000.0,3300000.0,0.0,0.0,0.0,18,684,7456.140350877193,0.10526315789473684,North America,Health & Biotech,0.0,0.0
Genability, Energy Management ,2000000.0,operating,USA,San Francisco,1.0,2010-11-01,2010-Q4,2014-02-05,2014-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,inf,0.0625,North America,Other,0.0,0.0
Genable Technologies Ltd., Biotechnology ,7483000.0,operating,IRL,Dublin,1.0,2001-01-01,2001-Q1,2009-11-10,2009-11-10,0.0,7483000.0,0.0,0.0,0.0,7483000.0,0.0,0.0,0.0,24,0,inf,0.04,Europe,Health & Biotech,0.0,0.0
Genalyte, Biotechnology ,11800000.0,operating,USA,San Diego,1.0,2007-01-01,2007-Q1,2012-03-30,2012-03-30,0.0,11800000.0,0.0,0.0,0.0,11800000.0,0.0,0.0,0.0,18,0,inf,0.05263157894736842,North America,Health & Biotech,0.0,0.0
Genapsys, Biotechnology ,45500000.0,operating,USA,Redwood City,2.0,2010-01-01,2010-Q1,2013-03-22,2013-11-14,0.0,45500000.0,0.0,0.0,8500000.0,37000000.0,0.0,0.0,0.0,15,237,191983.1223628692,0.125,North America,Health & Biotech,0.0,0.0
GenArts, Software ,22400000.0,operating,USA,Cambridge,2.0,1996-01-01,1996-Q1,2008-01-01,2008-07-17,0.0,22400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,198,113131.31313131313,0.06666666666666667,North America,Software & IT,0.0,0.0
GenAudio, Software ,5815900.0,operating,USA,Centennial,5.0,2003-01-01,2003-Q1,2009-02-06,2013-01-18,0.0,5685900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1442,4033.2177531206657,0.21739130434782608,North America,Software & IT,130000.0,0.0
Genbook, Software ,2200000.0,operating,USA,San Francisco,1.0,2007-01-01,2007-Q1,2006-09-25,2006-09-25,0.0,2200000.0,0.0,0.0,2200000.0,0.0,0.0,0.0,0.0,18,0,inf,0.05263157894736842,North America,Software & IT,0.0,0.0
GenCell Biosystems, Health Care ,3473820.0,acquired,FRA,Irles,1.0,2011-01-01,2011-Q1,2014-01-27,2014-01-27,3473820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,Europe,Health & Biotech,0.0,0.0
Gencia, Biotechnology ,5730000.0,closed,USA,Charlottesville,4.0,2002-01-01,2002-Q1,2010-06-24,2013-07-16,0.0,5730000.0,0.0,0.0,0.0,1980000.0,0.0,0.0,0.0,23,1118,5125.223613595706,0.16666666666666666,North America,Health & Biotech,0.0,0.0
Gencore Systems, Software ,395000.0,operating,USA,Philadelphia,3.0,2013-01-01,2013-Q1,2014-01-01,2014-06-04,0.0,0.0,215000.0,180000.0,0.0,0.0,0.0,0.0,0.0,12,154,2564.935064935065,0.23076923076923078,North America,Software & IT,0.0,0.0
Gene Solutions, Biotechnology ,7000.0,operating,USA,Charlottesville,1.0,2006-01-01,2006-Q1,2013-02-25,2013-02-25,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,inf,0.05,North America,Health & Biotech,0.0,0.0
GeneCentric Diagnostics, Biotechnology ,5000000.0,operating,USA,Durham,2.0,2011-01-01,2011-Q1,2012-01-20,2014-07-23,0.0,5000000.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,14,915,5464.48087431694,0.13333333333333333,North America,Health & Biotech,0.0,0.0
GeneExcel, Biotechnology ,700000.0,operating,USA,Houston,1.0,2002-01-01,2002-Q1,2005-03-15,2005-03-15,0.0,700000.0,0.0,0.0,700000.0,0.0,0.0,0.0,0.0,23,0,inf,0.041666666666666664,North America,Health & Biotech,0.0,0.0
Geneix, Health Care ,28437.0,operating,GBR,London,1.0,2011-01-01,2011-Q1,2014-03-01,2014-03-01,28437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,Europe,Health & Biotech,0.0,0.0
Genelabs Technologies, Biotechnology ,17300000.0,acquired,USA,Redwood City,2.0,1983-01-01,1983-Q1,2006-06-27,2007-06-30,0.0,17300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,368,47010.86956521739,0.046511627906976744,North America,Health & Biotech,0.0,0.0
GenePeeks, Biotechnology ,3000000.0,operating,USA,New York,1.0,2009-01-01,2009-Q1,2014-06-30,2014-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,inf,0.058823529411764705,North America,Health & Biotech,3000000.0,0.0
Genera Energy, Clean Technology ,5000000.0,operating,USA,Vonore,1.0,2008-01-01,2008-Q1,2013-11-21,2013-11-21,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,17,0,inf,0.05555555555555555,North America,High Tech,0.0,0.0
General Blood, Biotechnology ,650000.0,operating,USA,Minneapolis,1.0,2010-01-01,2010-Q1,2011-07-18,2011-07-18,0.0,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,inf,0.0625,North America,Health & Biotech,0.0,0.0
General Compression, Clean Technology ,77490000.0,operating,USA,Newton,4.0,2006-01-01,2006-Q1,2010-02-23,2011-09-06,0.0,77490000.0,0.0,0.0,17000000.0,54490000.0,0.0,0.0,0.0,19,560,138375.0,0.2,North America,High Tech,0.0,0.0
General Fusion, Renewable Energies ,35331772.0,operating,CAN,Burnaby,4.0,2002-01-01,2002-Q1,2009-08-04,2014-02-26,0.0,35331772.0,0.0,0.0,13750000.0,19500000.0,0.0,0.0,2081772.0,23,1667,21194.82423515297,0.16666666666666666,North America,Other,0.0,0.0
General Sentiment, Software ,2198512.0,operating,USA,Brownville,2.0,2009-01-01,2009-Q1,2008-12-29,2013-09-19,2198512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1725,1274.4997101449276,0.11764705882352941,North America,Software & IT,0.0,0.0
GenerationOne, Biotechnology ,537710.0,operating,USA,Southfield,1.0,2006-01-01,2006-Q1,2010-11-18,2010-11-18,0.0,537710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,inf,0.05,North America,Health & Biotech,0.0,0.0
Generaytor, Virtualization ,2000000.0,operating,,,1.0,2012-01-01,2012-Q1,2012-09-01,2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,inf,0.07142857142857142,Other,AI & Automation,0.0,0.0
Generex Biotechnology, Biotechnology ,9350000.0,operating,CAN,Toronto,4.0,1983-01-01,1983-Q1,2011-01-25,2012-08-10,0.0,5750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,563,16607.460035523978,0.09302325581395349,North America,Health & Biotech,3600000.0,0.0
Generic Media, Software ,2500000.0,closed,USA,Palo Alto,1.0,2000-01-01,2000-Q1,2005-08-26,2005-08-26,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,inf,0.038461538461538464,North America,Software & IT,0.0,0.0
GeneriCo, Biotechnology ,435000.0,operating,USA,St Louis,1.0,2013-01-01,2013-Q1,2013-05-15,2013-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,inf,0.07692307692307693,North America,Health & Biotech,435000.0,0.0
GeneriMed, Medical ,2000000.0,operating,USA,Las Cruces,1.0,2012-09-01,2012-Q3,2012-08-28,2012-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,inf,0.07142857142857142,North America,Health & Biotech,0.0,0.0
Genesis Operating System, Software ,500000.0,operating,ISR,Tel Aviv,1.0,2003-01-01,2003-Q1,2005-06-10,2005-06-10,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,inf,0.043478260869565216,Asia,Software & IT,0.0,0.0
GeneTex, Biotechnology ,4300000.0,operating,TWN,Hsinchu,1.0,1997-01-01,1997-Q1,2012-03-15,2012-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,inf,0.034482758620689655,Asia,Health & Biotech,0.0,4300000.0
Genetic Technologies, Biotechnology ,800000.0,,AUS,Melbourne,1.0,1987-01-01,1987-Q1,2013-08-28,2013-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0,inf,0.02564102564102564,Oceania,Health & Biotech,800000.0,0.0
Genetic Technologies inc, Biotechnology ,2000000.0,operating,USA,Glencoe,1.0,1998-01-01,1998-Q1,2013-08-27,2013-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,inf,0.03571428571428571,North America,Health & Biotech,0.0,0.0
Genevolve Vision Diagnostics, Biotechnology ,49000.0,operating,USA,Albuquerque,1.0,2009-01-01,2009-Q1,2010-05-03,2010-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,inf,0.058823529411764705,North America,Health & Biotech,49000.0,0.0
GeneWeave Biosciences, Biotechnology ,24999998.0,operating,USA,Los Gatos,3.0,2010-06-11,2010-Q2,2010-07-26,2014-06-20,1000000.0,23999998.0,0.0,0.0,12000000.0,11999998.0,0.0,0.0,0.0,15,1425,17543.858245614036,0.1875,North America,Health & Biotech,0.0,0.0
Genia Technologies, Biotechnology ,10438672.0,acquired,USA,Mountain View,1.0,2009-03-01,2009-Q1,2013-05-29,2013-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,inf,0.058823529411764705,North America,Health & Biotech,10438672.0,0.0
GenieDB, Databases ,7570000.0,operating,USA,San Juan Capistrano,3.0,2008-11-01,2008-Q4,2008-01-01,2014-07-28,4070000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2400,3154.1666666666665,0.16666666666666666,North America,Software & IT,3500000.0,0.0
Genisphere Inc, Biotechnology ,2000000.0,operating,USA,Hatfield,1.0,1997-01-01,1997-Q1,2014-09-16,2014-09-16,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,inf,0.034482758620689655,North America,Health & Biotech,0.0,0.0
Genius Blends, Health Care ,2000000.0,operating,USA,Phoenix,2.0,2010-12-27,2010-Q4,2012-05-18,2012-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,inf,0.125,North America,Health & Biotech,0.0,0.0
Genius.com, Marketing Automation ,40927053.0,operating,USA,San Mateo,5.0,2005-01-01,2005-Q1,2006-03-01,2011-04-01,0.0,40927053.0,0.0,0.0,5100000.0,10000000.0,19000000.0,6499999.0,327054.0,20,1857,22039.33925686591,0.23809523809523808,North America,AI & Automation,0.0,0.0
Geniuzz, Internet Marketing ,257800.0,operating,ESP,Madrid,2.0,2011-08-01,2011-Q3,2012-02-01,2013-05-16,257800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,470,548.5106382978723,0.13333333333333333,Europe,Software & IT,0.0,0.0
Genkyotex, Biotechnology ,51770000.0,operating,CHE,Geneva,4.0,2006-01-01,2006-Q1,2006-01-30,2012-07-09,0.0,51770000.0,0.0,0.0,0.0,0.0,46400000.0,0.0,0.0,19,2352,22011.05442176871,0.2,Europe,Health & Biotech,0.0,0.0
Gennius, Biotechnology ,250000.0,operating,USA,Waltham,1.0,2002-01-01,2002-Q1,2011-12-19,2011-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,inf,0.041666666666666664,North America,Health & Biotech,250000.0,0.0
Geno, Biotechnology ,24697455.0,operating,USA,Cocoa,3.0,2006-01-01,2006-Q1,2009-09-14,2013-10-03,0.0,10126849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1480,16687.469594594593,0.15,North America,Health & Biotech,0.0,14570606.0
Genoa Pharmaceuticals, Biotechnology ,1090000.0,operating,USA,San Diego,1.0,2011-01-01,2011-Q1,2012-11-16,2012-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,North America,Health & Biotech,1090000.0,0.0
Genocea Biosciences, Biotechnology ,93600000.0,operating,USA,Cambridge,5.0,2006-01-01,2006-Q1,2011-01-03,2014-11-21,400000.0,65000000.0,0.0,1200000.0,0.0,35000000.0,30000000.0,0.0,0.0,19,1418,66008.46262341326,0.25,North America,Health & Biotech,0.0,0.0
Genomas, Biotechnology ,500000.0,operating,USA,Hartford,1.0,2003-01-01,2003-Q1,2009-04-09,2009-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,inf,0.043478260869565216,North America,Health & Biotech,500000.0,0.0
Genomatica, Clean Technology ,113125621.0,operating,USA,San Diego,4.0,2000-01-01,2000-Q1,2010-04-08,2014-03-07,0.0,106371881.0,0.0,0.0,0.0,0.0,15000000.0,0.0,0.0,25,1429,79164.1854443667,0.15384615384615385,North America,High Tech,6753740.0,0.0
Genome, Biotechnology ,250000.0,operating,USA,Providence,1.0,2007-01-01,2007-Q1,2007-09-26,2007-09-26,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,inf,0.05263157894736842,North America,Health & Biotech,0.0,0.0
GenomeDx Biosciences, Biotechnology ,2000000.0,operating,CAN,Vancouver,2.0,2008-01-01,2008-Q1,2012-01-09,2013-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,630,3174.6031746031745,0.1111111111111111,North America,Health & Biotech,0.0,0.0
GenomeQuest, Software ,11200000.0,operating,USA,Westborough,3.0,2001-01-01,2001-Q1,2005-11-01,2009-12-16,0.0,11200000.0,0.0,0.0,4100000.0,4000000.0,0.0,0.0,0.0,24,1506,7436.918990703852,0.12,North America,Software & IT,0.0,0.0
Genometry, Biotechnology ,3000000.0,operating,USA,Cambridge,1.0,2012-08-01,2012-Q3,2012-09-21,2012-09-21,0.0,3000000.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,13,0,inf,0.07142857142857142,North America,Health & Biotech,0.0,0.0
Genomics USA, Biotechnology ,837405.0,operating,USA,Tucson,1.0,2004-01-01,2004-Q1,2013-06-11,2013-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,inf,0.045454545454545456,North America,Health & Biotech,837405.0,0.0
Genomind, Biotechnology ,5000000.0,operating,USA,Chalfont,1.0,2009-01-01,2009-Q1,2014-04-09,2014-04-09,0.0,5000000.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,16,0,inf,0.058823529411764705,North America,Health & Biotech,0.0,0.0
Genoox, Health Care ,2000000.0,operating,,,1.0,2014-01-01,2014-Q1,2014-08-25,2014-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,inf,0.08333333333333333,Other,Health & Biotech,0.0,0.0
Genophen, Biotechnology ,5426678.0,,USA,Redwood City,3.0,2008-01-01,2008-Q1,2011-05-03,2013-11-22,0.0,5426678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,934,5810.147751605996,0.16666666666666666,North America,Health & Biotech,0.0,0.0
GenoSpace, Software ,5000000.0,operating,USA,Cambridge,1.0,2011-01-01,2011-Q1,2014-08-12,2014-08-12,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,North America,Software & IT,0.0,0.0
Genprex, Biotechnology ,2000000.0,operating,USA,Austin,2.0,2009-01-01,2009-Q1,2013-12-26,2013-12-30,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4,500000.0,0.11764705882352941,North America,Health & Biotech,0.0,0.0
GenQual Corporation, Biotechnology ,122000.0,operating,USA,Des Moines,1.0,2009-01-01,2009-Q1,2011-11-21,2011-11-21,0.0,122000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,inf,0.058823529411764705,North America,Health & Biotech,0.0,0.0
GenSight Biologics, Biotechnology ,41673600.0,operating,FRA,Paris,1.0,2011-01-01,2011-Q1,2013-04-08,2013-04-08,0.0,41673600.0,0.0,0.0,41673600.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,Europe,Health & Biotech,0.0,0.0
Genticel, Biotechnology ,41370920.0,operating,FRA,Paris,2.0,2001-01-01,2001-Q1,2010-04-05,2013-04-24,0.0,41370920.0,0.0,0.0,0.0,0.0,17700000.0,23670920.0,0.0,24,1115,37103.96412556054,0.08,Europe,Health & Biotech,0.0,0.0
Genus Oncology, Biotechnology ,2000000.0,operating,USA,Vernon Hills,1.0,2007-01-01,2007-Q1,2011-05-01,2011-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,inf,0.05263157894736842,North America,Health & Biotech,0.0,0.0
GenVec Inc., Biotechnology ,1999999.0,operating,USA,Gaithersburg,1.0,1992-01-01,1992-Q1,2010-01-29,2010-01-29,0.0,1999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,inf,0.029411764705882353,North America,Health & Biotech,0.0,0.0
Genymobile, Software ,2000000.0,operating,FRA,Paris,1.0,2011-01-01,2011-Q1,2014-09-19,2014-09-19,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,Europe,Software & IT,0.0,0.0
GEOCOMtms, Software ,3070000.0,acquired,USA,Atlanta,1.0,1999-01-01,1999-Q1,2005-06-16,2005-06-16,0.0,3070000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,inf,0.037037037037037035,North America,Software & IT,0.0,0.0
GeoDigital, Software ,17926365.0,operating,CAN,Hamilton,4.0,2005-01-01,2005-Q1,2010-09-02,2014-06-11,0.0,12135768.0,0.0,0.0,11293341.0,0.0,0.0,0.0,0.0,20,1378,13008.973149492018,0.19047619047619047,North America,Software & IT,0.0,0.0
Geodynamics, Clean Technology ,90000000.0,operating,AUS,Milton,1.0,2000-01-01,2000-Q1,2009-11-10,2009-11-10,0.0,0.0,0.0,90000000.0,0.0,0.0,0.0,0.0,0.0,25,0,inf,0.038461538461538464,Oceania,High Tech,0.0,0.0
Geoforce, Software ,2000000.0,operating,USA,Coppell,1.0,2007-01-01,2007-Q1,2013-09-05,2013-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,inf,0.05263157894736842,North America,Software & IT,0.0,0.0
Geomagic, Software ,8000000.0,acquired,USA,Durham,2.0,1997-01-01,1997-Q1,2008-10-29,2012-01-01,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1159,6902.502157031924,0.06896551724137931,North America,Software & IT,0.0,0.0
Geomerics, Software ,1713923.0,acquired,GBR,Cambridge,1.0,2006-01-01,2006-Q1,2014-07-10,2014-07-10,0.0,0.0,0.0,1713923.0,0.0,0.0,0.0,0.0,0.0,19,0,inf,0.05,Europe,Software & IT,0.0,0.0
GeoMetWatch, Technology ,6000000.0,operating,USA,Las Vegas,1.0,2008-01-01,2008-Q1,2013-07-08,2013-07-08,0.0,6000000.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,17,0,inf,0.05555555555555555,North America,High Tech,0.0,0.0
Geosho, Enterprise Software ,387803.0,operating,GBR,Caernarfon,1.0,2010-03-01,2010-Q1,2011-01-10,2011-01-10,387803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,inf,0.0625,Europe,Software & IT,0.0,0.0
Geothermal Engineering, Clean Technology ,1000000.0,operating,GBR,London,1.0,2008-01-01,2008-Q1,2013-11-13,2013-11-13,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,17,0,inf,0.05555555555555555,Europe,High Tech,0.0,0.0
Geothermal International, Clean Technology ,18748565.0,operating,GBR,Coventry,1.0,2000-01-01,2000-Q1,2011-12-20,2011-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,inf,0.038461538461538464,Europe,High Tech,0.0,0.0
GeoVax, Biotechnology ,5791210.0,operating,USA,Atlanta,4.0,1992-01-01,1992-Q1,2009-09-30,2013-12-19,0.0,5791210.0,0.0,0.0,0.0,1650000.0,0.0,0.0,0.0,33,1541,3758.085658663206,0.11764705882352941,North America,Health & Biotech,0.0,0.0
GeoVS, Software ,378901.0,operating,GBR,Cardiff,1.0,2009-01-01,2009-Q1,2010-07-20,2010-07-20,0.0,378901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,inf,0.058823529411764705,Europe,Software & IT,0.0,0.0
Gera-IT, Web Development ,50000.0,operating,UKR,Kyiv,1.0,2006-09-01,2006-Q3,2006-01-01,2006-01-01,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,inf,0.05,Europe,Other,0.0,0.0
GeriJoy, Health Care ,2000000.0,operating,USA,Cambridge,1.0,2012-01-01,2012-Q1,2012-07-19,2012-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,inf,0.07142857142857142,North America,Health & Biotech,0.0,0.0
Geron, Biotechnology ,96700000.0,operating,USA,Menlo Park,1.0,1990-08-28,1990-Q3,2014-02-04,2014-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,inf,0.027777777777777776,North America,Health & Biotech,0.0,0.0
gestigon, Software ,880000.0,operating,DEU,L¸beck,1.0,2011-09-01,2011-Q3,2012-12-04,2012-12-04,880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,Europe,Software & IT,0.0,0.0
GestSure Technologies, Health Care ,500000.0,operating,,,1.0,2011-03-01,2011-Q1,2013-05-01,2013-05-01,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,Other,Health & Biotech,0.0,0.0
